eta index 1,eta index 2,centrality index,bin width,# Particles,mean 1,mean 2,cov,Sigma,Delta,Bcorr
0,1,6,0,9.0597e+06,1.84281,1.86578,1.67648,0.503892,1.377,0.642133
0,1,6,1,1.8125e+07,1.84315,1.86602,1.67725,0.503948,1.33644,0.642177
0,1,6,2,2.7203e+07,1.84409,1.867,1.68018,0.503955,1.32877,0.642456
0,1,6,3,3.62721e+07,1.84418,1.86728,1.68384,0.503931,1.31296,0.642944
0,1,6,4,4.53493e+07,1.84441,1.86743,1.68901,0.503774,1.31845,0.643695
0,1,7,0,7.15002e+06,1.45654,1.47238,1.31841,0.503296,1.32418,0.641426
0,1,7,1,1.43068e+07,1.45663,1.47208,1.32003,0.503539,1.36422,0.641614
0,1,7,2,2.14554e+07,1.45672,1.47199,1.32257,0.503487,1.34079,0.642078
0,1,7,3,2.86071e+07,1.45696,1.4722,1.32648,0.503367,1.35818,0.642775
0,1,7,4,3.57583e+07,1.45727,1.47278,1.33073,0.503383,1.36648,0.643433
0,1,8,0,5.30483e+06,1.08564,1.0962,0.966718,0.502696,1.33889,0.638055
0,1,8,1,1.06159e+07,1.08596,1.09597,0.968427,0.502782,1.34915,0.638412
0,1,8,2,1.59296e+07,1.08645,1.09636,0.970994,0.502886,1.34561,0.638882
0,1,8,3,2.12401e+07,1.08673,1.09643,0.974212,0.502844,1.38071,0.639627
0,1,8,4,2.6551e+07,1.08693,1.09675,0.978074,0.503081,1.36683,0.640375
0,2,0,0,5.52576e+08,2.26248,2.32287,2.89942,1.01741,0.401065,0.554171
0,2,0,1,5.52576e+08,2.26248,2.32287,2.89942,1.01741,0.401065,0.554171
0,2,0,2,5.52576e+08,2.26248,2.32287,2.89942,1.01741,0.401065,0.554171
0,2,0,3,5.52576e+08,2.26248,2.32287,2.89942,1.01741,0.401065,0.554171
0,2,0,4,5.52576e+08,2.26248,2.32287,2.89942,1.01741,0.401065,0.554171
0,2,1,0,2.38004e+07,4.83841,5.0168,1.86679,1.02026,1.48808,0.270825
0,2,1,1,4.77389e+07,4.85218,5.03284,1.90273,1.0204,1.44064,0.273977
0,2,1,2,7.1989e+07,4.87816,5.05992,1.97004,1.02049,1.43899,0.279847
0,2,1,3,9.68594e+07,4.92251,5.10745,2.09536,1.02051,1.41355,0.290538
0,2,1,4,1.23464e+08,5.0222,5.21385,2.44569,1.02068,1.34203,0.318927
0,2,2,0,1.86752e+07,3.79364,3.91526,1.47423,1.01928,1.40365,0.272888
0,2,2,1,3.73582e+07,3.79574,3.9167,1.48234,1.0186,1.38865,0.274018
0,2,2,2,5.60892e+07,3.79849,3.92,1.4926,1.01826,1.3819,0.275303
0,2,2,3,7.48629e+07,3.80266,3.92428,1.50681,1.01846,1.38085,0.276939
0,2,2,4,9.36698e+07,3.80759,3.92977,1.5266,1.01863,1.38311,0.279254
0,2,3,0,1.56302e+07,3.17478,3.26875,1.2405,1.01733,1.37021,0.27459
0,2,3,1,3.12577e+07,3.1756,3.26794,1.24511,1.01699,1.37365,0.275395
0,2,3,2,4.68969e+07,3.17692,3.26862,1.24926,1.01754,1.36914,0.275888
0,2,3,3,6.2583e+07,3.17881,3.26991,1.25665,1.01742,1.369,0.276993
0,2,3,4,7.826e+07,3.1807,3.27177,1.26579,1.01762,1.3755,0.278291
0,2,4,0,1.32059e+07,2.68428,2.75393,1.05193,1.01649,1.42711,0.275694
0,2,4,1,2.64146e+07,2.68452,2.75365,1.05627,1.01643,1.35358,0.276527
0,2,4,2,3.96458e+07,2.68489,2.75447,1.06021,1.0168,1.35549,0.277158
0,2,4,3,5.28895e+07,2.68582,2.75483,1.06546,1.01713,1.35978,0.278034
0,2,4,4,6.61335e+07,2.6867,2.75539,1.07288,1.01684,1.33836,0.279434
0,2,5,0,1.108e+07,2.2506,2.30079,0.887265,1.01681,1.25975,0.277178
0,2,5,1,2.21476e+07,2.25004,2.30062,0.889259,1.01647,1.2758,0.277729
0,2,5,2,3.32262e+07,2.2505,2.30091,0.891531,1.01669,1.30036,0.278165
0,2,5,3,4.42979e+07,2.25025,2.30074,0.896912,1.01656,1.294,0.279418
0,2,5,4,5.53889e+07,2.2509,2.30094,0.902082,1.01665,1.31807,0.280521
0,2,6,0,9.0597e+06,1.84281,1.87838,0.730731,1.01559,1.35259,0.278881
0,2,6,1,1.8125e+07,1.84315,1.87854,0.732328,1.01499,1.33983,0.279412
0,2,6,2,2.7203e+07,1.84409,1.87949,0.734608,1.01517,1.32588,0.2799
0,2,6,3,3.62721e+07,1.84418,1.87984,0.738118,1.01528,1.30773,0.280817
0,2,6,4,4.53493e+07,1.84441,1.87997,0.743166,1.01519,1.30599,0.282192
0,2,7,0,7.15002e+06,1.45654,1.48018,0.572429,1.0137,1.35346,0.277765
0,2,7,1,1.43068e+07,1.45663,1.4797,0.573771,1.01417,1.37802,0.278167
0,2,7,2,2.14554e+07,1.45672,1.47977,0.576196,1.01452,1.32593,0.278936
0,2,7,3,2.86071e+07,1.45696,1.4801,0.579813,1.01434,1.36305,0.280192
0,2,7,4,3.57583e+07,1.45727,1.48054,0.584276,1.01427,1.34088,0.281702
0,2,8,0,5.30483e+06,1.08564,1.09977,0.410362,1.0132,1.36758,0.270427
0,2,8,1,1.06159e+07,1.08596,1.09923,0.412121,1.01335,1.34563,0.271262
0,2,8,2,1.59296e+07,1.08645,1.09939,0.414477,1.01318,1.38075,0.272364
0,2,8,3,2.12401e+07,1.08673,1.09965,0.417727,1.01298,1.4224,0.273905
0,2,8,4,2.6551e+07,1.08693,1.10013,0.421692,1.01312,1.39755,0.275698
0,3,0,0,5.52576e+08,2.26248,2.34515,2.90974,1.03009,0.279772,0.550789
0,3,0,1,5.52576e+08,2.26248,2.34515,2.90974,1.03009,0.279772,0.550789
0,3,0,2,5.52576e+08,2.26248,2.34515,2.90974,1.03009,0.279772,0.550789
0,3,0,3,5.52576e+08,2.26248,2.34515,2.90974,1.03009,0.279772,0.550789
0,3,0,4,5.52576e+08,2.26248,2.34515,2.90974,1.03009,0.279772,0.550789
0,3,1,0,2.38004e+07,4.83841,5.0891,1.819,1.03406,1.40739,0.261741
0,3,1,1,4.77389e+07,4.85218,5.10466,1.85594,1.03391,1.37857,0.265096
0,3,1,2,7.1989e+07,4.87816,5.13204,1.92466,1.03396,1.37229,0.271171
0,3,1,3,9.68594e+07,4.92251,5.18049,2.05222,1.03422,1.33626,0.28211
0,3,1,4,1.23464e+08,5.0222,5.28951,2.41008,1.03412,1.26812,0.311381
0,3,2,0,1.86752e+07,3.79364,3.96223,1.4361,1.03237,1.36018,0.264069
0,3,2,1,3.73582e+07,3.79574,3.9637,1.44286,1.032,1.35112,0.264961
0,3,2,2,5.60892e+07,3.79849,3.96736,1.45275,1.03174,1.34852,0.266181
0,3,2,3,7.48629e+07,3.80266,3.97201,1.4671,1.03208,1.34184,0.267819
0,3,2,4,9.36698e+07,3.80759,3.97762,1.4877,1.03221,1.33826,0.270269
0,3,3,0,1.56302e+07,3.17478,3.30385,1.20789,1.03104,1.30006,0.265646
0,3,3,1,3.12577e+07,3.1756,3.30269,1.21277,1.03057,1.30382,0.266532
0,3,3,2,4.68969e+07,3.17692,3.30393,1.21792,1.03073,1.30732,0.267255
0,3,3,3,6.2583e+07,3.17881,3.30495,1.22488,1.03063,1.31247,0.268301
0,3,3,4,7.826e+07,3.1807,3.30671,1.23394,1.03097,1.31188,0.269574
0,3,4,0,1.32059e+07,2.68428,2.77834,1.02309,1.02957,1.37551,0.266804
0,3,4,1,2.64146e+07,2.68452,2.77798,1.02741,1.02929,1.3338,0.267684
0,3,4,2,3.96458e+07,2.68489,2.77872,1.03176,1.02965,1.32716,0.268402
0,3,4,3,5.28895e+07,2.68582,2.77909,1.03674,1.0301,1.32999,0.269217
0,3,4,4,6.61335e+07,2.6867,2.77995,1.04392,1.02987,1.31837,0.270557
0,3,5,0,1.108e+07,2.2506,2.31907,0.863734,1.02893,1.28056,0.268709
0,3,5,1,2.21476e+07,2.25004,2.31892,0.866166,1.02852,1.28496,0.269373
0,3,5,2,3.32262e+07,2.2505,2.31874,0.869307,1.02848,1.29186,0.27008
0,3,5,3,4.42979e+07,2.25025,2.31856,0.874392,1.02823,1.30586,0.2713
0,3,5,4,5.53889e+07,2.2509,2.31873,0.879885,1.02824,1.32033,0.272502
0,3,6,0,9.0597e+06,1.84281,1.89155,0.712232,1.02776,1.30046,0.270702
0,3,6,1,1.8125e+07,1.84315,1.89093,0.713269,1.02706,1.31394,0.271139
0,3,6,2,2.7203e+07,1.84409,1.89152,0.716046,1.02694,1.30232,0.271848
0,3,6,3,3.62721e+07,1.84418,1.89155,0.719058,1.02732,1.28551,0.272599
0,3,6,4,4.53493e+07,1.84441,1.89186,0.724196,1.02722,1.28557,0.274006
0,3,7,0,7.15002e+06,1.45654,1.48763,0.558792,1.02448,1.3153,0.270364
0,3,7,1,1.43068e+07,1.45663,1.48735,0.559907,1.0251,1.33703,0.27065
0,3,7,2,2.14554e+07,1.45672,1.48719,0.561938,1.02552,1.31386,0.27129
0,3,7,3,2.86071e+07,1.45696,1.48735,0.565512,1.02541,1.33699,0.272539
0,3,7,4,3.57583e+07,1.45727,1.48758,0.569987,1.02534,1.31691,0.274081
0,3,8,0,5.30483e+06,1.08564,1.10248,0.400152,1.02314,1.35236,0.263348
0,3,8,1,1.06159e+07,1.08596,1.10245,0.401616,1.02362,1.33915,0.263939
0,3,8,2,1.59296e+07,1.08645,1.10256,0.404014,1.02323,1.39129,0.265118
0,3,8,3,2.12401e+07,1.08673,1.10297,0.407244,1.02336,1.38585,0.266585
0,3,8,4,2.6551e+07,1.08693,1.10324,0.411079,1.02329,1.40761,0.268394
0,4,0,0,5.52576e+08,2.26248,2.3646,2.91293,1.04374,0.20926,0.546757
0,4,0,1,5.52576e+08,2.26248,2.3646,2.91293,1.04374,0.20926,0.546757
0,4,0,2,5.52576e+08,2.26248,2.3646,2.91293,1.04374,0.20926,0.546757
0,4,0,3,5.52576e+08,2.26248,2.3646,2.91293,1.04374,0.20926,0.546757
0,4,0,4,5.52576e+08,2.26248,2.3646,2.91293,1.04374,0.20926,0.546757
0,4,1,0,2.38004e+07,4.83841,5.15368,1.7639,1.04817,1.38336,0.252086
0,4,1,1,4.77389e+07,4.85218,5.16945,1.80081,1.0477,1.37219,0.255534
0,4,1,2,7.1989e+07,4.87816,5.19806,1.87088,1.04796,1.3557,0.261759
0,4,1,3,9.68594e+07,4.92251,5.24736,1.9992,1.0481,1.33209,0.272909
0,4,1,4,1.23464e+08,5.0222,5.35914,2.36458,1.04819,1.24698,0.303051
0,4,2,0,1.86752e+07,3.79364,4.00493,1.39016,1.04643,1.35884,0.254207
0,4,2,1,3.73582e+07,3.79574,4.0067,1.39743,1.04633,1.33805,0.255119
0,4,2,2,5.60892e+07,3.79849,4.0101,1.40679,1.04584,1.34933,0.25633
0,4,2,3,7.48629e+07,3.80266,4.01437,1.42146,1.04623,1.33885,0.258032
0,4,2,4,9.36698e+07,3.80759,4.01983,1.44267,1.04628,1.33413,0.260612
0,4,3,0,1.56302e+07,3.17478,3.33267,1.1672,1.04514,1.32061,0.255593
0,4,3,1,3.12577e+07,3.1756,3.3326,1.16978,1.0456,1.31819,0.255908
0,4,3,2,4.68969e+07,3.17692,3.33406,1.17586,1.04546,1.32266,0.256841
0,4,3,3,6.2583e+07,3.17881,3.33528,1.184,1.04543,1.31006,0.258073
0,4,3,4,7.826e+07,3.1807,3.33705,1.19424,1.04543,1.30943,0.259616
0,4,4,0,1.32059e+07,2.68428,2.79876,0.991895,1.04346,1.32683,0.257514
0,4,4,1,2.64146e+07,2.68452,2.79926,0.99456,1.04319,1.32464,0.258051
0,4,4,2,3.96458e+07,2.68489,2.79996,0.998137,1.04341,1.34001,0.258663
0,4,4,3,5.28895e+07,2.68582,2.80061,1.00337,1.04377,1.34363,0.259543
0,4,4,4,6.61335e+07,2.6867,2.80153,1.0102,1.04384,1.32687,0.260772
0,4,5,0,1.108e+07,2.2506,2.33315,0.837038,1.04162,1.3085,0.25964
0,4,5,1,2.21476e+07,2.25004,2.33317,0.838545,1.04168,1.3092,0.259998
0,4,5,2,3.32262e+07,2.2505,2.3329,0.842387,1.04155,1.30348,0.260893
0,4,5,3,4.42979e+07,2.25025,2.33302,0.846828,1.04148,1.32271,0.261928
0,4,5,4,5.53889e+07,2.2509,2.33337,0.852471,1.04146,1.33451,0.263175
0,4,6,0,9.0597e+06,1.84281,1.90145,0.688896,1.0399,1.40372,0.261401
0,4,6,1,1.8125e+07,1.84315,1.90068,0.690309,1.03981,1.36273,0.261832
0,4,6,2,2.7203e+07,1.84409,1.90091,0.692835,1.03996,1.34233,0.262449
0,4,6,3,3.62721e+07,1.84418,1.90106,0.695964,1.04035,1.32448,0.263236
0,4,6,4,4.53493e+07,1.84441,1.90137,0.70116,1.04024,1.32402,0.264674
0,4,7,0,7.15002e+06,1.45654,1.49309,0.542044,1.03676,1.30977,0.261738
0,4,7,1,1.43068e+07,1.45663,1.49316,0.542987,1.03759,1.32605,0.261909
0,4,7,2,2.14554e+07,1.45672,1.49313,0.545142,1.0376,1.33478,0.262671
0,4,7,3,2.86071e+07,1.45696,1.49302,0.548589,1.03773,1.33909,0.26386
0,4,7,4,3.57583e+07,1.45727,1.49328,0.552739,1.0377,1.33808,0.265293
0,4,8,0,5.30483e+06,1.08564,1.10477,0.387595,1.03409,1.45908,0.254985
0,4,8,1,1.06159e+07,1.08596,1.10502,0.388704,1.03482,1.46265,0.255344
0,4,8,2,1.59296e+07,1.08645,1.10498,0.391177,1.03471,1.46649,0.256531
0,4,8,3,2.12401e+07,1.08673,1.10523,0.39467,1.03475,1.44323,0.258178
0,4,8,4,2.6551e+07,1.08693,1.10543,0.398611,1.03459,1.45915,0.260079
0,5,0,0,5.52576e+08,2.26248,2.37819,2.90745,1.05812,0.110284,0.542167
0,5,0,1,5.52576e+08,2.26248,2.37819,2.90745,1.05812,0.110284,0.542167
0,5,0,2,5.52576e+08,2.26248,2.37819,2.90745,1.05812,0.110284,0.542167
0,5,0,3,5.52576e+08,2.26248,2.37819,2.90745,1.05812,0.110284,0.542167
0,5,0,4,5.52576e+08,2.26248,2.37819,2.90745,1.05812,0.110284,0.542167
0,5,1,0,2.38004e+07,4.83841,5.2053,1.70292,1.06226,1.38217,0.242137
0,5,1,1,4.77389e+07,4.85218,5.22139,1.73908,1.06235,1.36186,0.245443
0,5,1,2,7.1989e+07,4.87816,5.25093,1.80939,1.06253,1.35097,0.251786
0,5,1,3,9.68594e+07,4.92251,5.3017,1.9394,1.06273,1.32407,0.263222
0,5,1,4,1.23464e+08,5.0222,5.41622,2.31005,1.06302,1.23192,0.294109
0,5,2,0,1.86752e+07,3.79364,4.03659,1.3352,1.06187,1.36558,0.243203
0,5,2,1,3.73582e+07,3.79574,4.03829,1.34448,1.06167,1.3342,0.244421
0,5,2,2,5.60892e+07,3.79849,4.04165,1.35413,1.06123,1.33977,0.245676
0,5,2,3,7.48629e+07,3.80266,4.04618,1.37024,1.06107,1.33761,0.247697
0,5,2,4,9.36698e+07,3.80759,4.05186,1.39102,1.06122,1.33466,0.250232
0,5,3,0,1.56302e+07,3.17478,3.3527,1.12461,1.05917,1.33419,0.245553
0,5,3,1,3.12577e+07,3.1756,3.35371,1.12656,1.05951,1.34581,0.245763
