eta index 1,eta index 2,centrality index,bin width,# Particles,mean 1,mean 2,cov,Sigma,Delta,Bcorr
2,4,5,4,4.45938e+07,2.29913,2.33599,0.925386,1.01463,1.3144,0.282409
2,4,6,0,7.2778e+06,1.8773,1.90355,0.747289,1.01297,1.41435,0.280708
2,4,6,1,1.45538e+07,1.87715,1.90258,0.748075,1.01344,1.26775,0.280883
2,4,6,2,2.18403e+07,1.87793,1.9028,0.750441,1.01367,1.2633,0.281423
2,4,6,3,2.91214e+07,1.87821,1.90299,0.75394,1.01397,1.26389,0.282279
2,4,6,4,3.64079e+07,1.87837,1.90321,0.758833,1.01399,1.28282,0.283568
2,4,7,0,5.72389e+06,1.47882,1.49456,0.581552,1.01281,1.25341,0.278619
2,4,7,1,1.14459e+07,1.47808,1.49453,0.583523,1.0129,1.24577,0.279335
2,4,7,2,1.71658e+07,1.47819,1.49455,0.58583,1.0131,1.32411,0.280082
2,4,7,3,2.28869e+07,1.47843,1.49447,0.589296,1.01291,1.26119,0.281298
2,4,7,4,2.86129e+07,1.47896,1.4947,0.593943,1.01276,1.27862,0.282867
2,4,8,0,4.23419e+06,1.09858,1.10564,0.414524,1.0123,1.4658,0.270898
2,4,8,1,8.46540e+06,1.0981,1.10553,0.416292,1.01228,1.53465,0.271796
2,4,8,2,1.27007e+07,1.09827,1.10553,0.418529,1.01228,1.50625,0.272844
2,4,8,3,1.69312e+07,1.09841,1.10572,0.421879,1.01217,1.39007,0.274421
2,4,8,4,2.11689e+07,1.09893,1.10607,0.425782,1.01232,1.48339,0.27615
2,5,0,0,4.46713e+08,2.31979,2.37724,3.07491,1.0269,-0.194603,0.560439
2,5,0,1,4.46713e+08,2.31979,2.37724,3.07491,1.0269,-0.194603,0.560439
2,5,0,2,4.46713e+08,2.31979,2.37724,3.07491,1.0269,-0.194603,0.560439
2,5,0,3,4.46713e+08,2.31979,2.37724,3.07491,1.0269,-0.194603,0.560439
2,5,0,4,4.46713e+08,2.31979,2.37724,3.07491,1.0269,-0.194603,0.560439
2,5,1,0,1.94221e+07,5.01139,5.20543,1.88608,1.02869,1.26664,0.264158
2,5,1,1,3.89762e+07,5.02767,5.22181,1.9289,1.02915,1.24683,0.267828
2,5,1,2,5.87772e+07,5.055,5.25118,2.00777,1.02855,1.23495,0.274774
2,5,1,3,7.90956e+07,5.10205,5.30177,2.14751,1.02855,1.20721,0.286451
2,5,1,4,1.00883e+08,5.20838,5.41606,2.54426,1.0285,1.09745,0.317752
2,5,2,0,1.51817e+07,3.91322,4.03626,1.48287,1.02928,1.31403,0.266061
2,5,2,1,3.03616e+07,3.91398,4.03845,1.49135,1.0292,1.26349,0.267117
2,5,2,2,4.55811e+07,3.91705,4.04185,1.50257,1.02864,1.28373,0.268536
2,5,2,3,6.08297e+07,3.92115,4.04655,1.52008,1.02832,1.27411,0.270661
2,5,2,4,7.61155e+07,3.92666,4.05227,1.54166,1.02828,1.25879,0.273179
2,5,3,0,1.26731e+07,3.26582,3.35285,1.24335,1.02702,1.31515,0.267863
2,5,3,1,2.53291e+07,3.26495,3.35346,1.24541,1.02758,1.3317,0.268088
2,5,3,2,3.79992e+07,3.26586,3.35492,1.25074,1.02807,1.31439,0.268764
2,5,3,3,5.06941e+07,3.26711,3.35657,1.2604,1.02772,1.28578,0.270259
2,5,3,4,6.33956e+07,3.26894,3.3588,1.27092,1.0279,1.2568,0.271743
2,5,4,0,1.06687e+07,2.75151,2.81252,1.04951,1.02685,1.25398,0.26869
2,5,4,1,2.13369e+07,2.75126,2.81345,1.0547,1.02656,1.29822,0.269692
2,5,4,2,3.20261e+07,2.75221,2.81404,1.05893,1.02657,1.30656,0.270425
2,5,4,3,4.27094e+07,2.75245,2.81496,1.06422,1.02692,1.31512,0.271302
2,5,4,4,5.33978e+07,2.75295,2.81574,1.07168,1.02696,1.30847,0.272632
2,5,5,0,8.92254e+06,2.29912,2.34154,0.883895,1.02715,1.39504,0.270545
2,5,5,1,1.78363e+07,2.2989,2.34125,0.885332,1.02684,1.37014,0.270946
2,5,5,2,2.67553e+07,2.29912,2.34182,0.888455,1.02679,1.32332,0.271619
2,5,5,3,3.56696e+07,2.29877,2.34254,0.893719,1.02668,1.34301,0.272795
2,5,5,4,4.45938e+07,2.29913,2.34307,0.898809,1.02666,1.33315,0.273889
2,5,6,0,7.2778e+06,1.8773,1.90522,0.722681,1.02487,1.58768,0.271594
2,5,6,1,1.45538e+07,1.87715,1.90483,0.724664,1.02477,1.45601,0.272183
2,5,6,2,2.18403e+07,1.87793,1.90526,0.726828,1.02506,1.4632,0.272654
2,5,6,3,2.91214e+07,1.87821,1.90557,0.730945,1.025,1.47012,0.273756
2,5,6,4,3.64079e+07,1.87837,1.9059,0.735888,1.02516,1.46596,0.275042
2,5,7,0,5.72389e+06,1.47882,1.49404,0.563813,1.02354,1.46965,0.270387
2,5,7,1,1.14459e+07,1.47808,1.4943,0.565117,1.02457,1.3692,0.270677
2,5,7,2,1.71658e+07,1.47819,1.49452,0.567393,1.02503,1.40919,0.271362
2,5,7,3,2.28869e+07,1.47843,1.49454,0.570769,1.02486,1.35895,0.27255
2,5,7,4,2.86129e+07,1.47896,1.4948,0.575342,1.02475,1.37933,0.274103
2,5,8,0,4.23419e+06,1.09858,1.10402,0.401056,1.02172,2.51375,0.26277
2,5,8,1,8.46540e+06,1.0981,1.10373,0.402624,1.02213,2.4639,0.263517
2,5,8,2,1.27007e+07,1.09827,1.10376,0.405202,1.02213,2.32334,0.264739
2,5,8,3,1.69312e+07,1.09841,1.10372,0.408751,1.02195,2.13224,0.266466
2,5,8,4,2.11689e+07,1.09893,1.10421,0.412837,1.02216,2.17456,0.268285
2,6,0,0,4.46713e+08,2.31979,2.37351,3.04955,1.04101,-0.745599,0.55523
2,6,0,1,4.46713e+08,2.31979,2.37351,3.04955,1.04101,-0.745599,0.55523
2,6,0,2,4.46713e+08,2.31979,2.37351,3.04955,1.04101,-0.745599,0.55523
2,6,0,3,4.46713e+08,2.31979,2.37351,3.04955,1.04101,-0.745599,0.55523
2,6,0,4,4.46713e+08,2.31979,2.37351,3.04955,1.04101,-0.745599,0.55523
2,6,1,0,1.94221e+07,5.01139,5.22096,1.80879,1.04368,1.30863,0.253079
2,6,1,1,3.89762e+07,5.02767,5.23637,1.85242,1.04417,1.27826,0.256928
2,6,1,2,5.87772e+07,5.055,5.26665,1.93229,1.04363,1.25393,0.264079
2,6,1,3,7.90956e+07,5.10205,5.31796,2.0746,1.04336,1.21558,0.276269
2,6,1,4,1.00883e+08,5.20838,5.43392,2.47548,1.04315,1.08523,0.308461
2,6,2,0,1.51817e+07,3.91322,4.04175,1.42312,1.04382,1.3635,0.255304
2,6,2,1,3.03616e+07,3.91398,4.04259,1.4304,1.04378,1.32618,0.256243
2,6,2,2,4.55811e+07,3.91705,4.04544,1.44155,1.04355,1.32386,0.257625
2,6,2,3,6.08297e+07,3.92115,4.05023,1.4587,1.04325,1.3176,0.259734
2,6,2,4,7.61155e+07,3.92666,4.05618,1.48035,1.04312,1.30746,0.262323
2,6,3,0,1.26731e+07,3.26582,3.3503,1.1914,1.04197,1.36043,0.256883
2,6,3,1,2.53291e+07,3.26495,3.35072,1.19235,1.04268,1.38988,0.256918
2,6,3,2,3.79992e+07,3.26586,3.35196,1.19724,1.04291,1.4006,0.257597
2,6,3,3,5.06941e+07,3.26711,3.35397,1.20687,1.04257,1.37085,0.259099
2,6,3,4,6.33956e+07,3.26894,3.35619,1.21787,1.0426,1.34083,0.26072
2,6,4,0,1.06687e+07,2.75151,2.80663,1.00604,1.04074,1.37502,0.258082
2,6,4,1,2.13369e+07,2.75126,2.80655,1.00902,1.04119,1.41969,0.258577
2,6,4,2,3.20261e+07,2.75221,2.80726,1.01444,1.04087,1.41962,0.259608
2,6,4,3,4.27094e+07,2.75245,2.80838,1.0195,1.04143,1.41469,0.260414
2,6,4,4,5.33978e+07,2.75295,2.80931,1.02709,1.04149,1.40135,0.261786
2,6,5,0,8.92254e+06,2.29912,2.33247,0.846244,1.04093,1.63302,0.259847
2,6,5,1,1.78363e+07,2.2989,2.33288,0.848517,1.0402,1.61288,0.26049
2,6,5,2,2.67553e+07,2.29912,2.33391,0.851793,1.04033,1.5213,0.261156
2,6,5,3,3.56696e+07,2.29877,2.33453,0.856769,1.04039,1.5319,0.26226
2,6,5,4,4.45938e+07,2.29913,2.33491,0.861719,1.04044,1.51463,0.263335
2,6,6,0,7.2778e+06,1.8773,1.89635,0.691586,1.03913,1.9324,0.260762
2,6,6,1,1.45538e+07,1.87715,1.89588,0.692926,1.03865,1.88779,0.261255
2,6,6,2,2.18403e+07,1.87793,1.89603,0.696379,1.03814,1.93089,0.262263
2,6,6,3,2.91214e+07,1.87821,1.89629,0.700484,1.03822,1.91162,0.263358
2,6,6,4,3.64079e+07,1.87837,1.89671,0.705393,1.03834,1.90847,0.264663
2,6,7,0,5.72389e+06,1.47882,1.48463,0.540419,1.03566,2.83696,0.260448
2,6,7,1,1.14459e+07,1.47808,1.48448,0.541651,1.03612,2.71357,0.260858
2,6,7,2,1.71658e+07,1.47819,1.48442,0.543769,1.03668,2.83447,0.261504
2,6,7,3,2.28869e+07,1.47843,1.48446,0.546682,1.03685,2.73376,0.262487
2,6,7,4,2.86129e+07,1.47896,1.48486,0.551499,1.03686,2.67281,0.264125
2,6,8,0,4.23419e+06,1.09858,1.09492,0.384445,1.03378,-1.22287,0.253218
2,6,8,1,8.46540e+06,1.0981,1.0947,0.385664,1.03422,-1.58387,0.253796
2,6,8,2,1.27007e+07,1.09827,1.09461,0.38774,1.03446,-1.23471,0.254764
2,6,8,3,1.69312e+07,1.09841,1.09465,0.391357,1.03389,-1.03932,0.256619
2,6,8,4,2.11689e+07,1.09893,1.09515,0.39556,1.03408,-1.00945,0.25854
2,7,0,0,4.46713e+08,2.31979,2.37236,3.02516,1.05509,-1.16837,0.54999
2,7,0,1,4.46713e+08,2.31979,2.37236,3.02516,1.05509,-1.16837,0.54999
2,7,0,2,4.46713e+08,2.31979,2.37236,3.02516,1.05509,-1.16837,0.54999
2,7,0,3,4.46713e+08,2.31979,2.37236,3.02516,1.05509,-1.16837,0.54999
2,7,0,4,4.46713e+08,2.31979,2.37236,3.02516,1.05509,-1.16837,0.54999
2,7,1,0,1.94221e+07,5.01139,5.2397,1.7346,1.05719,1.38819,0.24255
2,7,1,1,3.89762e+07,5.02767,5.25571,1.77916,1.05778,1.34776,0.246546
2,7,1,2,5.87772e+07,5.055,5.28613,1.85781,1.05766,1.31542,0.253627
2,7,1,3,7.90956e+07,5.10205,5.33816,2.00148,1.0575,1.26256,0.266146
2,7,1,4,1.00883e+08,5.20838,5.45614,2.40694,1.05708,1.1169,0.299282
2,7,2,0,1.51817e+07,3.91322,4.04834,1.3588,1.05911,1.43417,0.243773
2,7,2,1,3.03616e+07,3.91398,4.04952,1.36669,1.05839,1.42994,0.244922
2,7,2,2,4.55811e+07,3.91705,4.05212,1.37817,1.05864,1.39354,0.246293
2,7,2,3,6.08297e+07,3.92115,4.05666,1.39545,1.05816,1.39506,0.248496
2,7,2,4,7.61155e+07,3.92666,4.06282,1.41721,1.0581,1.37896,0.251134
2,7,3,0,1.26731e+07,3.26582,3.35096,1.1392,1.0563,1.47554,0.245864
2,7,3,1,2.53291e+07,3.26495,3.35151,1.14098,1.05682,1.49925,0.246074
2,7,3,2,3.79992e+07,3.26586,3.35242,1.14508,1.05729,1.50802,0.246608
2,7,3,3,5.06941e+07,3.26711,3.35446,1.15387,1.05715,1.48146,0.247962
2,7,3,4,6.33956e+07,3.26894,3.35654,1.16521,1.05701,1.45464,0.249703
2,7,4,0,1.06687e+07,2.75151,2.80532,0.960372,1.05547,1.54081,0.246711
2,7,4,1,2.13369e+07,2.75126,2.8042,0.963436,1.05553,1.6209,0.24734
2,7,4,2,3.20261e+07,2.75221,2.80529,0.968232,1.05563,1.60239,0.24818
2,7,4,3,4.27094e+07,2.75245,2.80611,0.973916,1.05575,1.61586,0.249218
2,7,4,4,5.33978e+07,2.75295,2.80712,0.982071,1.05568,1.59223,0.250743
2,7,5,0,8.92254e+06,2.29912,2.32779,0.806714,1.05579,1.96914,0.248288
2,7,5,1,1.78363e+07,2.2989,2.32769,0.81002,1.05447,1.96398,0.249298
2,7,5,2,2.67553e+07,2.29912,2.32853,0.812773,1.05479,1.85261,0.249834
2,7,5,3,3.56696e+07,2.29877,2.32915,0.81787,1.05479,1.85367,0.250996
2,7,5,4,4.45938e+07,2.29913,2.32933,0.823458,1.05452,1.8415,0.252305
2,7,6,0,7.2778e+06,1.8773,1.88958,0.660353,1.05343,2.71888,0.249721
2,7,6,1,1.45538e+07,1.87715,1.88926,0.661949,1.05278,2.67044,0.250313
2,7,6,2,2.18403e+07,1.87793,1.8896,0.665926,1.05194,2.77826,0.251532
2,7,6,3,2.91214e+07,1.87821,1.89,0.669409,1.05223,2.77245,0.252428
2,7,6,4,3.64079e+07,1.87837,1.89024,0.674248,1.05245,2.74326,0.253732
2,7,7,0,5.72389e+06,1.47882,1.47641,0.515247,1.04937,-4.879,0.249417
2,7,7,1,1.14459e+07,1.47808,1.47682,0.517269,1.04941,-10.5375,0.250166
2,7,7,2,1.71658e+07,1.47819,1.47666,0.519138,1.0501,-8.84587,0.250723
2,7,7,3,2.28869e+07,1.47843,1.477,0.522902,1.04975,-8.86492,0.252107
2,7,7,4,2.86129e+07,1.47896,1.47749,0.528071,1.04957,-8.11593,0.253934
2,7,8,0,4.23419e+06,1.09858,1.08706,0.367069,1.04605,0.11223,0.243058
2,7,8,1,8.46540e+06,1.0981,1.08689,0.368477,1.04612,-0.0115913,0.243806
2,7,8,2,1.27007e+07,1.09827,1.08717,0.370828,1.04591,-0.0274958,0.244979
2,7,8,3,1.69312e+07,1.09841,1.08755,0.374491,1.04555,0.0319721,0.246822
2,7,8,4,2.11689e+07,1.09893,1.08804,0.378429,1.04589,0.0275259,0.248625
2,8,0,0,4.46713e+08,2.31979,2.39326,3.02579,1.06879,-0.720588,0.545741
2,8,0,1,4.46713e+08,2.31979,2.39326,3.02579,1.06879,-0.720588,0.545741
2,8,0,2,4.46713e+08,2.31979,2.39326,3.02579,1.06879,-0.720588,0.545741
2,8,0,3,4.46713e+08,2.31979,2.39326,3.02579,1.06879,-0.720588,0.545741
2,8,0,4,4.46713e+08,2.31979,2.39326,3.02579,1.06879,-0.720588,0.545741
2,8,1,0,1.94221e+07,5.01139,5.30266,1.6713,1.07175,1.38176,0.232269
2,8,1,1,3.89762e+07,5.02767,5.32034,1.71596,1.07214,1.36035,0.236342
2,8,1,2,5.87772e+07,5.055,5.35085,1.79489,1.07209,1.33334,0.243532
2,8,1,3,7.90956e+07,5.10205,5.40356,1.93995,1.07201,1.285,0.256318
2,8,1,4,1.00883e+08,5.20838,5.52446,2.35205,1.0716,1.14969,0.290353
2,8,2,0,1.51817e+07,3.91322,4.08881,1.30748,1.07246,1.48119,0.233607
2,8,2,1,3.03616e+07,3.91398,4.09033,1.31536,1.07195,1.46975,0.23472
2,8,2,2,4.55811e+07,3.91705,4.09361,1.32723,1.07185,1.45521,0.236209
2,8,2,3,6.08297e+07,3.92115,4.09843,1.34472,1.07159,1.44548,0.23842
2,8,2,4,7.61155e+07,3.92666,4.10466,1.36704,1.07164,1.42288,0.241144
2,8,3,0,1.26731e+07,3.26582,3.38155,1.0958,1.07107,1.4494,0.235406
2,8,3,1,2.53291e+07,3.26495,3.38299,1.09924,1.07088,1.48143,0.235991
2,8,3,2,3.79992e+07,3.26586,3.3842,1.10387,1.07131,1.48233,0.236619
2,8,3,3,5.06941e+07,3.26711,3.386,1.1124,1.07128,1.46112,0.237932
2,8,3,4,6.33956e+07,3.26894,3.38809,1.1235,1.07102,1.45367,0.239675
2,8,4,0,1.06687e+07,2.75151,2.82829,0.922802,1.06979,1.54116,0.236193
2,8,4,1,2.13369e+07,2.75126,2.82822,0.927651,1.06927,1.59599,0.237241
2,8,4,2,3.20261e+07,2.75221,2.8295,0.932879,1.06911,1.59216,0.238216
2,8,4,3,4.27094e+07,2.75245,2.83007,0.939093,1.06938,1.57754,0.239349
2,8,4,4,5.33978e+07,2.75295,2.83099,0.946431,1.0694,1.5765,0.240719
2,8,5,0,8.92254e+06,2.29912,2.34608,0.77746,1.06843,1.88284,0.23858
2,8,5,1,1.78363e+07,2.2989,2.34555,0.778843,1.06838,1.83874,0.23894
2,8,5,2,2.67553e+07,2.29912,2.34587,0.781693,1.0685,1.78618,0.239561
2,8,5,3,3.56696e+07,2.29877,2.34625,0.787102,1.06849,1.77917,0.240822
2,8,5,4,4.45938e+07,2.29913,2.34667,0.79306,1.06828,1.75031,0.242208
2,8,6,0,7.2778e+06,1.8773,1.90092,0.636032,1.06642,2.24188,0.239969
2,8,6,1,1.45538e+07,1.87715,1.90112,0.6378,1.06574,2.19244,0.240588
2,8,6,2,2.18403e+07,1.87793,1.90148,0.641491,1.06552,2.16405,0.241627
2,8,6,3,2.91214e+07,1.87821,1.90199,0.645169,1.06575,2.15708,0.242597
2,8,6,4,3.64079e+07,1.87837,1.90202,0.650244,1.06576,2.16342,0.244029
2,8,7,0,5.72389e+06,1.47882,1.48421,0.495969,1.06278,4.50169,0.239545
2,8,7,1,1.14459e+07,1.47808,1.48501,0.498144,1.06267,3.8479,0.24036
2,8,7,2,1.71658e+07,1.47819,1.48458,0.500647,1.06255,4.31155,0.241317
2,8,7,3,2.28869e+07,1.47843,1.48513,0.50484,1.06212,3.95065,0.242873
2,8,7,4,2.86129e+07,1.47896,1.48544,0.50986,1.06182,4.02471,0.244695
2,8,8,0,4.23419e+06,1.09858,1.09064,0.353185,1.05779,-0.879616,0.233735
2,8,8,1,8.46540e+06,1.0981,1.09088,0.355294,1.05727,-1.25084,0.234912
2,8,8,2,1.27007e+07,1.09827,1.09137,0.357715,1.05737,-1.265,0.236062
2,8,8,3,1.69312e+07,1.09841,1.09162,0.361435,1.05695,-1.16339,0.237973
2,8,8,4,2.11689e+07,1.09893,1.09214,0.365255,1.05751,-1.1448,0.239701
2,9,0,0,4.46713e+08,2.31979,2.40313,3.0139,1.08075,-0.607747,0.541485
2,9,0,1,4.46713e+08,2.31979,2.40313,3.0139,1.08075,-0.607747,0.541485
2,9,0,2,4.46713e+08,2.31979,2.40313,3.0139,1.08075,-0.607747,0.541485
2,9,0,3,4.46713e+08,2.31979,2.40313,3.0139,1.08075,-0.607747,0.541485
2,9,0,4,4.46713e+08,2.31979,2.40313,3.0139,1.08075,-0.607747,0.541485
2,9,1,0,1.94221e+07,5.01139,5.34022,1.61062,1.08283,1.44082,0.223349
2,9,1,1,3.89762e+07,5.02767,5.35872,1.65101,1.08357,1.43719,0.226964
2,9,1,2,5.87772e+07,5.055,5.38966,1.72939,1.08377,1.40945,0.234163
2,9,1,3,7.90956e+07,5.10205,5.44322,1.87579,1.08384,1.35575,0.247239
2,9,1,4,1.00883e+08,5.20838,5.56541,2.29092,1.08377,1.21383,0.281918
2,9,2,0,1.51817e+07,3.91322,4.11137,1.25634,1.08397,1.55985,0.22421
2,9,2,1,3.03616e+07,3.91398,4.11353,1.26482,1.08367,1.53516,0.225364
2,9,2,2,4.55811e+07,3.91705,4.11695,1.27649,1.08345,1.5295,0.226865
2,9,2,3,6.08297e+07,3.92115,4.12207,1.29319,1.08337,1.52194,0.228965
2,9,2,4,7.61155e+07,3.92666,4.12813,1.3146,1.08355,1.5055,0.231587
2,9,3,0,1.26731e+07,3.26582,3.39773,1.05192,1.08256,1.5686,0.22585
2,9,3,1,2.53291e+07,3.26495,3.39929,1.05585,1.08217,1.59791,0.22655
2,9,3,2,3.79992e+07,3.26586,3.40006,1.06026,1.08268,1.59746,0.227155
2,9,3,3,5.06941e+07,3.26711,3.40183,1.06906,1.08269,1.57308,0.228527
2,9,3,4,6.33956e+07,3.26894,3.40405,1.07989,1.08268,1.55775,0.230201
2,9,4,0,1.06687e+07,2.75151,2.8386,0.883885,1.08237,1.65083,0.226144
2,9,4,1,2.13369e+07,2.75126,2.83842,0.888899,1.08245,1.65679,0.227135
2,9,4,2,3.20261e+07,2.75221,2.84,0.894541,1.08183,1.67296,0.228271
2,9,4,3,4.27094e+07,2.75245,2.84082,0.900649,1.08195,1.6723,0.229419
2,9,4,4,5.33978e+07,2.75295,2.84185,0.908189,1.08207,1.661,0.230828
2,9,5,0,8.92254e+06,2.29912,2.35381,0.747485,1.08022,1.95657,0.229279
2,9,5,1,1.78363e+07,2.2989,2.35323,0.748491,1.08025,1.92676,0.229542
2,9,5,2,2.67553e+07,2.29912,2.35269,0.750937,1.08011,1.92187,0.230153
2,9,5,3,3.56696e+07,2.29877,2.35274,0.75587,1.08044,1.90309,0.231272
2,9,5,4,4.45938e+07,2.29913,2.35322,0.761709,1.08036,1.87097,0.232624
2,9,6,0,7.2778e+06,1.8773,1.90415,0.612205,1.07678,2.49747,0.231205
2,9,6,1,1.45538e+07,1.87715,1.9046,0.612688,1.0769,2.42931,0.231311
2,9,6,2,2.18403e+07,1.87793,1.90473,0.615907,1.07679,2.43287,0.232219
2,9,6,3,2.91214e+07,1.87821,1.90501,0.619617,1.07707,2.42118,0.233217
2,9,6,4,3.64079e+07,1.87837,1.905,0.624777,1.07708,2.42298,0.234695
2,9,7,0,5.72389e+06,1.47882,1.4868,0.47808,1.07286,4.3443,0.231084
2,9,7,1,1.14459e+07,1.47808,1.4863,0.479413,1.07335,4.22372,0.231573
2,9,7,2,1.71658e+07,1.47819,1.48599,0.482249,1.0732,4.51907,0.232661
2,9,7,3,2.28869e+07,1.47843,1.48653,0.486106,1.07295,4.22903,0.234079
2,9,7,4,2.86129e+07,1.47896,1.48679,0.490639,1.07304,4.29662,0.235686
2,9,8,0,4.23419e+06,1.09858,1.09056,0.339872,1.06737,-1.55513,0.225355
2,9,8,1,8.46540e+06,1.0981,1.091,0.341627,1.06764,-1.95348,0.226214
2,9,8,2,1.27007e+07,1.09827,1.09125,0.343912,1.06748,-1.9925,0.227375
2,9,8,3,1.69312e+07,1.09841,1.09144,0.34734,1.06727,-1.89461,0.22913
2,9,8,4,2.11689e+07,1.09893,1.09184,0.351376,1.06765,-1.80615,0.23104
2,10,0,0,4.46713e+08,2.31979,2.40451,2.99612,1.09139,-0.713911,0.53751
2,10,0,1,4.46713e+08,2.31979,2.40451,2.99612,1.09139,-0.713911,0.53751
2,10,0,2,4.46713e+08,2.31979,2.40451,2.99612,1.09139,-0.713911,0.53751
2,10,0,3,4.46713e+08,2.31979,2.40451,2.99612,1.09139,-0.713911,0.53751
2,10,0,4,4.46713e+08,2.31979,2.40451,2.99612,1.09139,-0.713911,0.53751
2,10,1,0,1.94221e+07,5.01139,5.36088,1.55045,1.09414,1.46519,0.214736
2,10,1,1,3.89762e+07,5.02767,5.37877,1.59048,1.09407,1.48706,0.218519
2,10,1,2,5.87772e+07,5.055,5.41017,1.67232,1.09355,1.46199,0.2263
2,10,1,3,7.90956e+07,5.10205,5.46465,1.8187,1.09359,1.41221,0.239549
2,10,1,4,1.00883e+08,5.20838,5.58807,2.23691,1.09335,1.26778,0.274955
2,10,2,0,1.51817e+07,3.91322,4.11879,1.20527,1.09492,1.63452,0.21523
2,10,2,1,3.03616e+07,3.91398,4.12212,1.21411,1.09478,1.60112,0.216398
2,10,2,2,4.55811e+07,3.91705,4.12592,1.22663,1.09431,1.59721,0.218071
2,10,2,3,6.08297e+07,3.92115,4.13136,1.24408,1.0942,1.58343,0.220302
2,10,2,4,7.61155e+07,3.92666,4.13743,1.26591,1.09432,1.56577,0.223034
2,10,3,0,1.26731e+07,3.26582,3.40221,1.00811,1.09375,1.66888,0.216644
2,10,3,1,2.53291e+07,3.26495,3.40307,1.012,1.09364,1.68255,0.217319
2,10,3,2,3.79992e+07,3.26586,3.40402,1.01745,1.09404,1.67237,0.218123
2,10,3,3,5.06941e+07,3.26711,3.40585,1.02653,1.09402,1.64565,0.219564
2,10,3,4,6.33956e+07,3.26894,3.40804,1.03759,1.09409,1.62353,0.221289
2,10,4,0,1.06687e+07,2.75151,2.83859,0.847224,1.09289,1.81763,0.217176
2,10,4,1,2.13369e+07,2.75126,2.83795,0.851917,1.09335,1.80725,0.218071
2,10,4,2,3.20261e+07,2.75221,2.83964,0.856881,1.09306,1.81598,0.219028
2,10,4,3,4.27094e+07,2.75245,2.84051,0.862828,1.09322,1.81508,0.220154
2,10,4,4,5.33978e+07,2.75295,2.84173,0.870642,1.09334,1.79628,0.221634
2,10,5,0,8.92254e+06,2.29912,2.35053,0.716389,1.09165,2.14709,0.220169
2,10,5,1,1.78363e+07,2.2989,2.35022,0.71795,1.09133,2.12396,0.220611
2,10,5,2,2.67553e+07,2.29912,2.35009,0.720261,1.09119,2.1247,0.221184
2,10,5,3,3.56696e+07,2.29877,2.3503,0.724893,1.09132,2.13123,0.222274
2,10,5,4,4.45938e+07,2.29913,2.35089,0.730935,1.09112,2.09926,0.223709
2,10,6,0,7.2778e+06,1.8773,1.90115,0.586487,1.08783,2.99906,0.222037
2,10,6,1,1.45538e+07,1.87715,1.90127,0.587391,1.08757,2.94947,0.222344
2,10,6,2,2.18403e+07,1.87793,1.90143,0.590405,1.08761,2.95923,0.223181
2,10,6,3,2.91214e+07,1.87821,1.90155,0.593828,1.0879,2.97789,0.22412
2,10,6,4,3.64079e+07,1.87837,1.90213,0.599193,1.08784,2.94579,0.225664
2,10,7,0,5.72389e+06,1.47882,1.48329,0.459946,1.08167,8.66762,0.223072
2,10,7,1,1.14459e+07,1.47808,1.48213,0.460806,1.08216,9.54128,0.22343
2,10,7,2,1.71658e+07,1.47819,1.482,0.463292,1.08245,10.1963,0.224319
2,10,7,3,2.28869e+07,1.47843,1.48237,0.466882,1.08235,9.55187,0.225645
2,10,7,4,2.86129e+07,1.47896,1.48263,0.471263,1.08266,9.98176,0.227184
2,10,8,0,4.23419e+06,1.09858,1.08612,0.326669,1.07641,-0.927045,0.21742
2,10,8,1,8.46540e+06,1.0981,1.08603,0.327184,1.07763,-1.02822,0.217542
2,10,8,2,1.27007e+07,1.09827,1.08658,0.329601,1.07744,-1.09755,0.21877
2,10,8,3,1.69312e+07,1.09841,1.08715,0.33315,1.07711,-1.125,0.220603
2,10,8,4,2.11689e+07,1.09893,1.08772,0.337283,1.07732,-1.133,0.22261
2,11,0,0,4.46713e+08,2.31979,2.41101,2.98808,1.10084,-0.726363,0.534357
2,11,0,1,4.46713e+08,2.31979,2.41101,2.98808,1.10084,-0.726363,0.534357
2,11,0,2,4.46713e+08,2.31979,2.41101,2.98808,1.10084,-0.726363,0.534357
2,11,0,3,4.46713e+08,2.31979,2.41101,2.98808,1.10084,-0.726363,0.534357
2,11,0,4,4.46713e+08,2.31979,2.41101,2.98808,1.10084,-0.726363,0.534357
2,11,1,0,1.94221e+07,5.01139,5.39265,1.49299,1.10395,1.5182,0.2065
2,11,1,1,3.89762e+07,5.02767,5.41045,1.53843,1.10366,1.51607,0.210955
2,11,1,2,5.87772e+07,5.055,5.4426,1.62499,1.10273,1.48051,0.219373
2,11,1,3,7.90956e+07,5.10205,5.49766,1.77282,1.10259,1.43354,0.232925
2,11,1,4,1.00883e+08,5.20838,5.62301,2.19496,1.10249,1.28529,0.268945
2,11,2,0,1.51817e+07,3.91322,4.13795,1.16466,1.10402,1.67597,0.207758
2,11,2,1,3.03616e+07,3.91398,4.14076,1.17154,1.10398,1.6588,0.208663
2,11,2,2,4.55811e+07,3.91705,4.14476,1.18552,1.10339,1.64659,0.210571
2,11,2,3,6.08297e+07,3.92115,4.14988,1.20224,1.10363,1.62782,0.212677
2,11,2,4,7.61155e+07,3.92666,4.15605,1.22499,1.10363,1.60816,0.215586
2,11,3,0,1.26731e+07,3.26582,3.414,0.970619,1.10375,1.72734,0.208498
